"post_id","additional_short_info","additional_info","is_closed","cinema_image_id","number_of_cinemas","number_of_cinema_halls","number_of_seats","offer_3d","program_announcement_telephone_number","ticket_ordering_hotline","ticket_ordering_url","directions","parking_place","prices","geo_degree_of_latitude","geo_degree_of_longitude","spc_id","ID","post_author","post_date","post_date_gmt","post_content","post_title","post_excerpt","post_status","comment_status","ping_status","post_password","post_name","to_ping","pinged","post_modified","post_modified_gmt","post_content_filtered","post_parent","guid","menu_order","post_type","post_mime_type","comment_count","import_source"
3995585,,,n,,,,,n,,,,N,"","Eintrittspreis: 6,00 ?",49.45016190,11.07861780,,3995585,1,2001-11-13 12:00:00.000,2001-11-13 13:00:00.000,"",Kommkino,"",publish,open,closed,"",kommkino,"","",2022-02-12 15:30:10.000,2022-02-12 14:30:10.000,"",0,http://relaunch.kino.de/?company=kommkino,0,company,"",0,
3995589,,,n,,,,,n,,,,Stra,,"6,00/4,50 ?",49.01030160,8.39712860,,3995589,1,2000-12-04 12:00:00.000,2000-12-04 13:00:00.000,"",Kinemathek im Studio 3,"",publish,open,closed,"",kinemathek-im-studio-3,"","",2021-03-10 19:30:54.000,2021-03-10 18:30:54.000,"",0,http://relaunch.kino.de/?company=kinemathek-im-studio-3,0,company,"",0,
3995591,,,n,,,,,y,"030-96243100","030-96243100",https://www.cinemotion-kino.de,"S-Bahn S75, Bus 256, Tram M4, M5, M17",ca. 200 kostenlose Parkpl,"Kinder ab 5,00 ?; Erwachsene ab 7,00 ?",52.56584140,13.50976430,,3995591,1,1999-01-19 12:00:00.000,1999-01-19 13:00:00.000,"",CineMotion - Berlin-Hohenschönhausen,"",publish,open,closed,"",cinemotion-berlin-hohenschoenhausen,"","",2022-02-04 21:37:02.000,2022-02-04 20:37:02.000,"",0,http://relaunch.kino.de/?company=cinemotion-berlin-hohenschoenhausen,0,company,"",0,
3995593,,,n,,,,,y,,,,,vorhanden,"Donnerstag - Kinotag, Mittwoch vor 17:00 - Familientag",52.83696800,13.78589600,,3995593,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Movie Magic,"",publish,open,closed,"",movie-magic,"","",2015-06-02 11:37:22.000,2015-06-02 09:37:22.000,"",0,http://relaunch.kino.de/?company=movie-magic,0,company,"",0,
3995594,,,n,,,,,y,,"03381-2111240",,Bus,"650 im EKZ BRB",,52.40595780,12.59903510,,3995594,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Movietown,"",publish,open,closed,"",movietown,"","",2022-02-04 20:30:33.000,2022-02-04 19:30:33.000,"",0,http://relaunch.kino.de/?company=movietown,0,company,"",0,
3995598,,,n,,,,,y,"06187-991444","0180/5776691",,,,"Kinotag: Dienstag ab ? 6,50 / Gro",50.22959900,8.87290900,,3995598,1,2001-11-13 12:00:00.000,2001-11-13 13:00:00.000,"",Luxor-Filmpalast Nidderau,"",publish,open,closed,"",luxor-filmpalast-nidderau,"","",2018-12-10 14:24:34.000,2018-12-10 13:24:34.000,"",0,http://relaunch.kino.de/?company=luxor-filmpalast-nidderau,0,company,"",0,
3995602,,,n,,,,,y,"03681-806655",,,ja,vorhanden,,50.60898020,10.68659980,,3995602,111419,2001-02-15 12:00:00.000,2001-02-15 13:00:00.000,"",Cineplex Suhl,"",publish,open,closed,"",cineplex-suhl,"","",2017-09-08 15:54:21.000,2017-09-08 13:54:21.000,"",0,http://relaunch.kino.de/?company=cineplex-suhl,0,company,"",0,
3995603,,,n,,,,,n,"07721-509744",,,,,,48.05636810,8.45629670,,3995603,1,2000-12-04 12:00:00.000,2000-12-04 13:00:00.000,"",Kommunales Kino guckloch,"",publish,open,closed,"",kommunales-kino-guckloch,"","",2018-10-15 15:36:21.000,2018-10-15 13:36:21.000,"",0,http://relaunch.kino.de/?company=kommunales-kino-guckloch,0,company,"",0,
3995605,,,n,,,,,y,,,http://www.fpsaw.de/kinoprogramm,,,,52.84239580,11.16825010,,3995605,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",B+B Kinocenter,"",publish,open,closed,"",filmpalast-3,"","",2021-01-15 13:30:21.000,2021-01-15 12:30:21.000,"",0,http://relaunch.kino.de/?company=filmpalast-3,0,company,"",0,
3995606,,,n,,,,,n,,,,Bus,"40",,54.29238170,12.35206120,,3995606,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Sommerkino Blinkfeuer,"",publish,open,closed,"",sommerkino-blinkfeuer,"","",2021-02-03 08:30:40.000,2021-02-03 07:30:40.000,"",0,http://relaunch.kino.de/?company=sommerkino-blinkfeuer,0,company,"",0,
3995607,,,n,,,,,y,"06202-3360","01805-1200017",,"Problemlos, Bahnhof an der Parallelstra",,"Kinotag - Dienstag ab ? 6,00 / Montag 19.00 Uhr Gro",49.38240220,8.57658540,,3995607,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Luxor-Filmtheater Schwetzingen,"",publish,open,closed,"",luxor-filmtheater-schwetzingen,"","",2018-12-10 14:23:19.000,2018-12-10 13:23:19.000,"",0,http://relaunch.kino.de/?company=luxor-filmtheater-schwetzingen,0,company,"",0,
3995608,,,n,,,,,n,,,,"U-Bahn U5: Frankfurter Tor oder Weberwiese;
Tram M10: Bersarinplatz oder Straßmannstraße
",öffentlich,"? 4,50 - ? 5,50/ Troika-Karte: Stempelkarte f",52.52061340,13.44714690,,3995608,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Tilsiter Lichtspiele,"",publish,open,closed,"",tilsiter-lichtspiele-programmkino-kneipe,"","",2017-03-02 12:30:31.000,2017-03-02 11:30:31.000,"",0,http://relaunch.kino.de/?company=tilsiter-lichtspiele-programmkino-kneipe,0,company,"",0,
3995610,,,n,,,,,y,,,http://www.cinestar.de/de/kino/bonn-stern,,,,50.73540370,7.10255900,,3995610,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Sternlichtspiele Bonn,"",publish,open,closed,"",sternlichtspiele-bonn,"","",2020-01-10 13:31:06.000,2020-01-10 12:31:06.000,"",0,http://relaunch.kino.de/?company=sternlichtspiele-bonn,0,company,"",0,
3995611,,,n,,,,,y,"02662-945050","02662-945050",http://www.kinoheld.de,"Bahn, Bus","90 Parkpl","Montag Kinotag: 6,00 ?",50.66449440,7.81915040,,3995611,1,2001-11-13 12:00:00.000,2001-11-13 13:00:00.000,"",Cinexx,"",publish,open,closed,"",cinexx,"","",2022-02-17 17:30:39.000,2022-02-17 16:30:39.000,"",0,http://relaunch.kino.de/?company=cinexx,0,company,"",0,
3995616,,,n,,,,,y,"04231-9629709","0700-00932690",,ja,,,52.92183500,9.23384920,,3995616,1,1999-12-21 12:00:00.000,1999-12-21 13:00:00.000,"",Cine City,"",publish,open,closed,"",cine-city,"","",2018-10-24 18:34:05.000,2018-10-24 16:34:05.000,"",0,http://relaunch.kino.de/?company=cine-city,0,company,"",0,
3995617,,,n,,,,,n,"07542-952781",,,,,,47.66936820,9.58702920,,3995617,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",KiTT,"",publish,open,closed,"",kitt,"","",2015-06-02 11:37:22.000,2015-06-02 09:37:22.000,"",0,http://relaunch.kino.de/?company=kitt,0,company,"",0,
3995618,,,n,,,,,y,"03603-846206",,,,ca. 100,Dienstag Kinotag,51.10940560,10.64699640,,3995618,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Burgtheater,"",publish,open,closed,"",burgtheater,"","",2015-06-02 11:37:22.000,2015-06-02 09:37:22.000,"",0,http://relaunch.kino.de/?company=burgtheater,0,company,"",0,
3995620,,,n,,,,,y,,,https://www.cinetixx.de,,,,,,,3995620,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Inselkino,"",publish,open,closed,"",kosmos-filmring,"","",2022-02-17 13:30:32.000,2022-02-17 12:30:32.000,"",0,http://relaunch.kino.de/?company=kosmos-filmring,0,company,"",0,
3995623,,,n,,,,,n,,,,"Bahn, Bus",kostenfreie Parkplätze in der Nähe des Kinos,,50.46105530,11.53695520,,3995623,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Filmtheater Wurzbach,"",publish,open,closed,"",filmtheater-wurzbach,"","",2018-10-15 15:36:06.000,2018-10-15 13:36:06.000,"",0,http://relaunch.kino.de/?company=filmtheater-wurzbach,0,company,"",0,
3995624,,Im Sommer OpenAir am Forschungszentrum Garching,n,,,,,n,,,https://tu-film.de/pages/view/kinoheld,"U2, Haltestelle ""K",,regul,48.14863110,11.56870640,,3995624,1,2001-11-13 12:00:00.000,2001-11-13 13:00:00.000,"",tu film Innenstadt,"",publish,open,closed,"",tu-film,"","",2022-03-17 10:30:26.000,2022-03-17 09:30:26.000,"",0,http://relaunch.kino.de/?company=tu-film,0,company,"",0,
3995625,,,n,,,,,y,,"07243-330633",,ja,"30","Dienstag Kinotag 5,00 ?",48.94644130,8.40864500,,3995625,1,2001-02-15 12:00:00.000,2001-02-15 13:00:00.000,"",Kulisse - Ettlingen,"",publish,open,closed,"",kulisse-ettlingen,"","",2022-12-22 18:30:16.000,2022-12-22 17:30:16.000,"",0,http://relaunch.kino.de/?company=kulisse-ettlingen,0,company,"",0,
3995628,,,n,19541087,,,,n,,,,,,,50.81235440,8.76985800,,3995628,1,2000-01-05 12:00:00.000,2000-01-05 13:00:00.000,"",Schloßparkbühne Marburg,"",publish,open,closed,"",schlossparkbuehne-marburg,"","",2022-06-17 14:30:12.000,2022-06-17 12:30:12.000,"",0,http://relaunch.kino.de/?company=schlossparkbuehne-marburg,0,company,"",0,
3995632,,,n,,,,,n,,"07 11/31 05 95 10",http://www.cinetixx.de,,"Parkhaus Theater, Altstadt","7,00? - normal;
4,00? - Mitglieder;",48.73881280,9.30900310,,3995632,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Kommunales Kino Esslingen,"",publish,open,closed,"",kommunales-kino-esslingen,"","",2015-06-02 11:37:22.000,2015-06-02 09:37:22.000,"",0,http://relaunch.kino.de/?company=kommunales-kino-esslingen,0,company,"",0,
3995633,,,n,,,,,y,,"05841-973072",,Bus,Dr. Lindemann-Parkplatz,"Dienstag Kinotag: ? 5,00",52.96794650,11.15629700,,3995633,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"","Kino ""Alte Brennerei""","",publish,open,closed,"",kino-alte-brennerei,"","",2017-11-10 11:30:51.000,2017-11-10 10:30:51.000,"",0,http://relaunch.kino.de/?company=kino-alte-brennerei,0,company,"",0,
3995637,,,n,,,,,y,,,,,,,50.58635070,12.71214760,,3995637,1,1999-02-02 12:00:00.000,1999-02-02 13:00:00.000,"",Nickel-Odeon Kinocenter,"",publish,open,closed,"",nickel-odeon-kino-center,"","",2020-10-19 15:31:19.000,2020-10-19 13:31:19.000,"",0,http://relaunch.kino.de/?company=nickel-odeon-kino-center,0,company,"",0,
3995639,,,n,,,,,n,,,,,,,50.55164500,9.67879900,,3995639,1,2001-11-13 12:00:00.000,2001-11-13 13:00:00.000,"",Museumscafé,"",publish,open,closed,"",museumscafe,"","",2015-06-02 11:37:22.000,2015-06-02 09:37:22.000,"",0,http://relaunch.kino.de/?company=museumscafe,0,company,"",0,
3995640,,,n,,,,,n,"030-6941147","0 30/6 94 11 47",https://www.kinoheld.de,U 7 S,,"Montag - Donnerstag: 7,50 ? / Freitag - Sonntag: 8,50 ? / Erm",52.48894150,13.40888780,,3995640,1,2000-12-05 12:00:00.000,2000-12-05 13:00:00.000,"",Sputnik-Kino,"",publish,open,closed,"",sputnik-kino,"","",2022-02-04 21:37:44.000,2022-02-04 20:37:44.000,"",0,http://relaunch.kino.de/?company=sputnik-kino,0,company,"",0,
3995641,,,n,,,,,n,"0221-99578310","0221 / 99 57 83 10",https://www.kinoheld.de,"Linie 3, 4, 13 , Venloer Stra","Ja, ","8,50 ? und 7,50 ?/ Kinderfilme: 5,00 ?",50.95170220,6.91090690,,3995641,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Cinenova,"",publish,open,closed,"",cinenova,"","",2022-02-04 21:36:03.000,2022-02-04 20:36:03.000,"",0,http://relaunch.kino.de/?company=cinenova,0,company,"",0,
3995647,,,n,,,,,n,,,,,,,51.12229320,13.91770210,,3995647,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Kino-Bar,"",publish,open,closed,"",kino-bar,"","",2015-06-02 11:37:22.000,2015-06-02 09:37:22.000,"",0,http://relaunch.kino.de/?company=kino-bar,0,company,"",0,
3995648,,,n,,,,,n,"03361-736440",,,,,,52.36025560,14.05891690,,3995648,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Filmtheater Union,"",publish,open,closed,"",filmtheater-union,"","",2015-06-02 11:37:23.000,2015-06-02 09:37:23.000,"",0,http://relaunch.kino.de/?company=filmtheater-union,0,company,"",0,
3995650,,,n,9712847,,,,y,,,http://www.cinestar.de/de/kino/frankfurt-am-main-cinestar-metropolis,,,,50.11793030,8.67949920,,3995650,1,2001-03-05 12:00:00.000,2001-03-05 13:00:00.000,<p>2001 wurde Frankfurts erstes Multiplex er,CineStar Metropolis,"",publish,open,closed,"",cinestar-metropolis,"","",2020-02-14 17:30:18.000,2020-02-14 16:30:18.000,"",0,http://relaunch.kino.de/?company=cinestar-metropolis,0,company,"",0,
3995651,,,n,,,,,y,,,https://www.cinestar.de/kino-villingen-schwenningen,,,,48.06401010,8.53834130,,3995651,1,2001-11-13 12:00:00.000,2001-11-13 13:00:00.000,"",CineStar - Der Filmpalast,"",publish,open,closed,"",cinestar-der-filmpalast-5,"","",2020-02-10 10:40:24.000,2020-02-10 09:40:24.000,"",0,http://relaunch.kino.de/?company=cinestar-der-filmpalast-5,0,company,"",0,
3995652,,,n,8259384,,,,y,"06150-189712",,https://www.kinoheld.de,"Bus 5515, 5513, Haltestelle: Wilhelm-Leuschner-Platz/
Regionalbahn RB 75, Haltestelle: Bahnhof Weiterstadt",Kostenlose Parkplätze auf dem Parkplatz Bürgerzentrum und Marktplatz,"6,00 ?, ermäßigt:  5,00 ?, 
Kinder- und Jugendkino: 4,00 ?,
Aufschlag 3D 1,00 ?",49.90666930,8.58466830,,3995652,1,2000-12-06 12:00:00.000,2000-12-06 13:00:00.000,"",Kommunales Kino Weiterstadt,"",publish,open,closed,"",kommunales-kino-weiterstadt,"","",2018-10-24 18:34:12.000,2018-10-24 16:34:12.000,"",0,http://relaunch.kino.de/?company=kommunales-kino-weiterstadt,0,company,"",0,
3995653,,,n,,,,,y,"02152-5669",,,,,,51.36456830,6.41801600,,3995653,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Kempener Lichtspiele,"",publish,open,closed,"",kempener-lichtspiele,"","",2015-06-02 11:37:23.000,2015-06-02 09:37:23.000,"",0,http://relaunch.kino.de/?company=kempener-lichtspiele,0,company,"",0,
3995654,,,n,,,,,y,,"089-38888493",https://www.kinoheld.de,"U2 Hohenzollernplatz; Tram 12, 27 Nordbad",,,48.16256000,11.56356000,,3995654,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Monopol-Kino,"",publish,open,closed,"",monopol-kino,"","",2022-03-04 18:30:18.000,2022-03-04 17:30:18.000,"",0,http://relaunch.kino.de/?company=monopol-kino,0,company,"",0,
3995655,,,n,,,,,n,,,,,kostenlose Parkplätze vorhanden,,48.01153840,10.34206420,,3995655,1,2000-01-11 12:00:00.000,2000-01-11 13:00:00.000,"",Kino in der Dampfsäg,"",publish,open,closed,"",kino-in-der-dampfsaeg,"","",2015-06-02 11:37:24.000,2015-06-02 09:37:24.000,"",0,http://relaunch.kino.de/?company=kino-in-der-dampfsaeg,0,company,"",0,
3995657,,,n,16045073,,,,y,"0211-5663496","02115663496",,Berliner Allee,,"10,00 ?/ 8,00 ? erm. mit Gilde-Pass (AG Kino)",51.21877210,6.78422590,,3995657,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Atelier im Savoy-Theater,"",publish,open,closed,"",atelier-kino-im-savoy-theater,"","",2022-02-04 21:36:09.000,2022-02-04 20:36:09.000,"",0,http://relaunch.kino.de/?company=atelier-kino-im-savoy-theater,0,company,"",0,
3995660,,,n,,,,,y,"089-18911921","089/18911921",,S1 Unterschlei,"","Montag = Kinotag (ausgenommen an Feiertagen)
Einheitspreis f",48.28003100,11.58135250,,3995660,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Capitol Kino,"",publish,open,closed,"",capitol-kino,"","",2018-12-10 14:23:14.000,2018-12-10 13:23:14.000,"",0,http://relaunch.kino.de/?company=capitol-kino,0,company,"",0,
3995661,,,n,,,,,n,,,,,,,51.40897100,13.44219460,,3995661,1,1999-02-09 12:00:00.000,1999-02-09 13:00:00.000,"",Castello,"",publish,open,closed,"",castello,"","",2015-06-02 11:37:23.000,2015-06-02 09:37:23.000,"",0,http://relaunch.kino.de/?company=castello,0,company,"",0,
3995664,,,n,,,,,y,,"08741-96110",http://www.krankikom.de,möglich,vorhanden,,48.30543000,11.91594850,,3995664,1,2000-01-12 12:00:00.000,2000-01-12 13:00:00.000,"",CINEPLEX Lichtspielberg Erding,"",publish,open,closed,"",cineplex-lichtspielberg-erding,"","",2016-12-16 16:30:55.000,2016-12-16 15:30:55.000,"",0,http://relaunch.kino.de/?company=cineplex-lichtspielberg-erding,0,company,"",0,
3995665,,,n,,,,,n,,,,,,,50.75696320,12.63189390,,3995665,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Clubkino Capitol,"",publish,open,closed,"",clubkino-capitol,"","",2015-10-21 17:52:27.000,2015-10-21 15:52:27.000,"",0,http://relaunch.kino.de/?company=clubkino-capitol,0,company,"",0,
3995666,,,n,,,,,n,,"03723-42848",,,,"Saal 6,00?, Visionsbar 7,00?, erm",50.80059630,12.70575040,,3995666,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Capitol-Filmtheater,"",publish,open,closed,"",capitol-filmtheater-2,"","",2019-11-27 08:37:10.000,2019-11-27 07:37:10.000,"",0,http://relaunch.kino.de/?company=capitol-filmtheater-2,0,company,"",0,
3995670,,,n,,,,,y,,,,,vorhanden,"5,-? / 6,-? / 6,50?
3D-Zuschlag: 3,-?",50.45276000,11.64262000,,3995670,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Kino am Park,"",publish,open,closed,"",kino-am-park,"","",1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",0,http://relaunch.kino.de/?company=kino-am-park,0,company,"",0,
3995673,,,n,,,,,n,,,,,,"1,50? Mitgliedsbeitrag; 2? Eintritt; 8? 5=4 Ticket;",52.27267650,10.52910700,,3995673,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Studio für Filmkunst,"",publish,open,closed,"",studio-fuer-filmkunst,"","",2015-06-02 11:37:23.000,2015-06-02 09:37:23.000,"",0,http://relaunch.kino.de/?company=studio-fuer-filmkunst,0,company,"",0,
3995674,,,n,,,,,y,,"0 72 52/95 95 15",http://www.kinostar.com,Haltestelle Bretten-Stadtmitte od. Bretten-Sporgasse,in unmittelbarer N,Di + Do Kinotag,49.03737100,8.70295130,,3995674,1,1999-02-12 12:00:00.000,1999-02-12 13:00:00.000,"",Kinostar Filmwelt Bretten,"",publish,open,closed,"",kinostar-filmwelt-bretten,"","",2022-03-01 17:30:37.000,2022-03-01 16:30:37.000,"",0,http://relaunch.kino.de/?company=kinostar-filmwelt-bretten,0,company,"",0,
3995675,,,n,,,,,n,"03681-44884",,,Buslinie vor dem Kino,unentgeltlich vor dem Kino,,50.65587440,10.65959580,,3995675,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Kino in der Schauburg,"",publish,open,closed,"",kino-in-der-schauburg,"","",2018-11-01 12:51:10.000,2018-11-01 11:51:10.000,"",0,http://relaunch.kino.de/?company=kino-in-der-schauburg,0,company,"",0,
3995677,,,n,,,,,y,"05151-997990","05151-997990",https://www.cinemotion-kino.de,Alle Stadtbusse halten direkt vor dem Eingang (ZOB).,Parkhaus am Geb,"Kinder ab 5,00 ?; Erwachsene ab 7,00 ?",52.10115310,9.37412820,,3995677,1,2000-01-12 12:00:00.000,2000-01-12 13:00:00.000,"",CineMotion - Hameln,"",publish,open,closed,"",maxx-der-filmpalast,"","",2022-02-04 21:37:27.000,2022-02-04 20:37:27.000,"",0,http://relaunch.kino.de/?company=maxx-der-filmpalast,0,company,"",0,
3995686,,,n,,,,,n,,,,,vorhanden,"Erwachsene 7 ?, Kinder 4 ?, Kinotag: Erwachsene 5 ?, Kinder 3 ?. F",54.44712320,12.57026190,,3995686,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Cinema Prerow,"",publish,open,closed,"",cinema-prerow-2,"","",2015-06-02 11:37:23.000,2015-06-02 09:37:23.000,"",0,http://relaunch.kino.de/?company=cinema-prerow-2,0,company,"",0,
3995690,,,n,,,,,y,,,,,,,48.69065640,10.16079550,,3995690,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Kino-Center Heidenheim,"",publish,open,closed,"",kino-center-heidenheim,"","",2017-11-22 16:31:08.000,2017-11-22 15:31:08.000,"",0,http://relaunch.kino.de/?company=kino-center-heidenheim,0,company,"",0,
3995691,,,y,,,,,y,"09841-650554",,,,,,49.50362420,10.41665730,,3995691,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Central Lichtspiele,"",publish,open,closed,"",central-lichtspiele,"","",2022-02-09 13:30:39.000,2022-02-09 12:30:39.000,"",0,http://relaunch.kino.de/?company=central-lichtspiele,0,company,"",0,
3995692,,,n,,,,,y,"08677-88140","08677-88140",https://www.ticket-international.com,Bus,"400",,48.17022910,12.83084840,,3995692,1,2000-01-13 12:00:00.000,2000-01-13 13:00:00.000,"",Quadroscope Stadtkino,"",publish,open,closed,"",quadroscope-stadtkino,"","",2018-11-08 12:06:12.000,2018-11-08 11:06:12.000,"",0,http://relaunch.kino.de/?company=quadroscope-stadtkino,0,company,"",0,
3995699,,,n,,,,,y,"02232-792170","02232/1792170",,,,,50.82796580,6.90458700,,3995699,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Zoom-Kino,"",publish,open,closed,"",zoom-kino,"","",2022-02-04 21:36:34.000,2022-02-04 20:36:34.000,"",0,http://relaunch.kino.de/?company=zoom-kino,0,company,"",0,
3995700,,,n,,,,,y,,"0 67 82/88 77 88",,,ca. 250,,49.60397620,7.16609010,,3995700,1,2001-11-13 12:00:00.000,2001-11-13 13:00:00.000,"",Movietown,"",publish,open,closed,"",movietown-2,"","",2022-02-04 21:38:13.000,2022-02-04 20:38:13.000,"",0,http://relaunch.kino.de/?company=movietown-2,0,company,"",0,
3995701,,,n,,,,,n,"03445-754511",,,,,,51.14944490,11.81225660,,3995701,111419,1999-02-16 12:00:00.000,1999-02-16 13:00:00.000,"",Cineplex Naumburg,"",publish,open,closed,"",cineplex-naumburg,"","",2017-09-08 15:58:56.000,2017-09-08 13:58:56.000,"",0,http://relaunch.kino.de/?company=cineplex-naumburg,0,company,"",0,
3995703,,,y,,,,,y,"0906-9999165","0906-9999166",http://cinedrom.de/kino/programm/city180/?scope=week,Bus & Bahn,"2 Parkh","Kinotag Montag, alle Vorstellungen vor 14.00 Uhr und ab 21.30 Uhr erm",48.71681000,10.77833600,,3995703,1,2000-01-14 12:00:00.000,2000-01-14 13:00:00.000,"",Cinedrom,"",publish,open,closed,"",cinedrom,"","",2022-04-07 09:30:14.000,2022-04-07 07:30:14.000,"",0,http://relaunch.kino.de/?company=cinedrom,0,company,"",0,
3995705,,,n,8459641,,,,n,,"02921/31101",,Ja,"100","Abendvorstellung: ? 7,00/ erm",51.56589910,8.10793640,,3995705,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Schlachthof Kino,"",publish,open,closed,"",schlachthof-kino,"","",2016-11-08 08:35:54.000,2016-11-08 07:35:54.000,"",0,http://relaunch.kino.de/?company=schlachthof-kino,0,company,"",0,
3995706,,,n,,,,,n,,,,,,,51.83110390,10.78069560,,3995706,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Volkslichtspiele,"",publish,open,closed,"",volkslichtspiele,"","",2022-02-23 16:33:23.000,2022-02-23 15:33:23.000,"",0,http://relaunch.kino.de/?company=volkslichtspiele,0,company,"",0,
3995708,,,n,,,,,n,,,http://www.capitol-kw.de,"S-Bahn, Regionalbahn, Bus, Taxi in einer Gehminute",vorhanden,,52.29663500,13.62996650,,3995708,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Capitol,"",publish,open,closed,"",capitol-3,"","",2015-06-02 11:37:24.000,2015-06-02 09:37:24.000,"",0,http://relaunch.kino.de/?company=capitol-3,0,company,"",0,
3995713,,,n,,,,,n,"030-28599973","030-28599973",,"S5, S7, S75, U8, M1, M4, M5, M6",,"8,00 ? /7,00 ? erm",52.52392410,13.40264430,,3995713,1,1998-12-13 12:00:00.000,1998-12-13 13:00:00.000,"",Central,"",publish,open,closed,"",central,"","",2015-11-09 18:00:39.000,2015-11-09 17:00:39.000,"",0,http://relaunch.kino.de/?company=central,0,company,"",0,
3995723,,,n,,,,,y,,,http://www.kinos-darmstadt.de,,,,49.87230940,8.63280770,,3995723,1,2000-12-08 12:00:00.000,2000-12-08 13:00:00.000,"",Kinopolis Darmstadt,"",publish,open,closed,"",kinopolis,"","",2022-04-01 17:30:17.000,2022-04-01 15:30:17.000,"",0,http://relaunch.kino.de/?company=kinopolis,0,company,"",0,
